Number,FantasyPosition,PlayerSeasonID,AuctionValue,AuctionValuePPR
44,LB,991311505,,
44,LB,991411245,,
94,DL,991336159,,
78,DL,991311506,,
94,DL,991411246,,
34,DB,991311507,,
71,OL,991311508,,
48,RB,991311509,,
85,WR,991311510,,
87,TE,991311511,,
39,DB,991311512,,
39,DB,991398620,,
78,OL,991311513,,
34,RB,991311514,,
40,DB,991305963,,
97,DL,991305873,,
0,LB,991337867,,
0,LB,991411933,,
0,DL,991305874,,
99,DL,991337868,,
99,DL,991305875,,
99,DL,991411934,,
37,DB,991338728,,
5,K,991337869,,
5,K,991411935,,
5,K,991305876,,
90,DL,991337870,,
90,DL,991411936,,
90,DL,991305877,,
43,LS,991305878,,
10,WR,991305879,,
10,WR,991411937,,
10,WR,991337871,,
24,DB,991305880,,
24,DB,991337872,,
81,TE,991337873,,
81,TE,991411938,,
81,TE,991305881,,
14,QB,991337874,,
14,QB,991411939,,
14,QB,991305882,,
7,LB,991337875,,
7,LB,991411940,,
7,LB,991327111,,
4,P,991411941,,
4,P,991305883,,
4,P,991337876,,
1,WR,991305884,,
33,RB,991385919,,
2,QB,991337877,,
2,QB,991411942,,
2,QB,991305885,,
20,DB,991305886,,
20,DB,991411943,,
20,DB,991337878,,
84,WR,991305887,,
30,RB,991347741,,
30,RB,991413355,,
82,WR,991305888,,
82,WR,991337879,,
74,OL,991411944,,
74,OL,991305889,,
74,OL,991337880,,
35,DB,991404487,,
33,DB,991305890,,
92,DL,991305891,,
44,LB,991413807,,
44,LB,991337882,,
13,LB,991411945,,
13,LB,991305892,,
13,LB,991337883,,
34,DB,991305893,,
11,WR,991337884,,
11,WR,991411946,,
11,WR,991305894,,
26,RB,991305895,,
26,RB,991411947,,
26,RB,991337885,,
36,RB,991337886,,
36,RB,991413356,,
36,RB,991305896,,
9,RB,991305897,,
9,RB,991411948,,
9,RB,991337887,,
67,OL,991337888,,
67,OL,991411949,,
67,OL,991305898,,
59,LB,991305899,,
53,LB,991305900,,
53,LB,991411950,,
53,LB,991337889,,
72,OL,991411951,,
72,OL,991305901,,
72,OL,991337890,,
8,DB,991337891,,
8,DB,991305902,,
8,DB,991411952,,
27,DB,991411953,,
27,DB,991305903,,
27,DB,991337892,,
32,RB,991411954,,
32,RB,991336079,,
29,DB,991337894,,
29,DB,991411955,,
29,DB,991305904,,
37,DB,991305905,,
83,WR,991337895,,
83,WR,991305906,,
83,WR,991411956,,
22,WR,991411957,,
22,WR,991336080,,
47,LB,991305907,,
23,DB,991305908,,
55,OL,991337896,,
55,OL,991411958,,
55,OL,991305909,,
21,DB,991337897,,
21,DB,991305910,,
21,DB,991411959,,
75,OL,991411960,,
75,OL,991305911,,
75,OL,991337898,,
42,LB,991337899,,
42,LB,991411961,,
42,LB,991305912,,
58,LB,991337900,,
58,LB,991305913,,
58,LB,991411962,,
19,WR,991411963,,
19,WR,991305914,,
19,WR,991337901,,
94,DL,991305915,,
94,DL,991411964,,
94,DL,991337902,,
32,DB,991305916,,
95,DL,991343078,,
95,DL,991411965,,
95,DL,991305917,,
39,DB,991411966,,
39,DB,991305918,,
39,DB,991337903,,
41,LS,991337904,,
41,LS,991305919,,
41,LS,991411967,,
38,RB,991411968,,
38,RB,991305920,,
38,RB,991337905,,
52,LB,991373733,,
52,LB,991305921,,
52,LB,991411969,,
15,WR,991305922,,
15,WR,991337906,,
86,WR,991370454,,
86,WR,991305923,,
91,DL,991305924,,
91,DL,991411970,,
91,DL,991337907,,
88,TE,991337908,,
88,TE,991411971,,
88,TE,991305925,,
28,DB,991337909,,
28,DB,991305926,,
28,DB,991411972,,
64,OL,991411973,,
64,OL,991305927,,
64,OL,991377830,,
48,LB,991337910,,
48,LB,991411974,,
48,LB,991305928,,
63,OL,991305929,,
61,OL,991337911,,
61,OL,991411975,,
61,OL,991305930,,
17,WR,991305931,,
65,OL,991305932,,
44,LB,991305933,,
50,LB,991381148,,
50,LB,991305934,,
6,QB,991305935,,
6,QB,991411976,,
6,QB,991337912,,
76,OL,991337913,,
76,OL,991411977,,
76,OL,991305936,,
3,DB,991337914,,
3,DB,991305937,,
3,DB,991411978,,
22,RB,991305938,,
18,TE,991337915,,
18,TE,991305939,,
18,TE,991413357,,
40,RB,991337916,,
40,RB,991411979,,
40,RB,991305940,,
36,DB,991305941,,
98,DL,991393859,,
98,DL,991411980,,
51,LB,991411981,,
51,LB,991305942,,
51,LB,991337917,,
77,OL,991337918,,
77,OL,991305943,,
77,OL,991411982,,
89,TE,991411983,,
89,TE,991305944,,
89,TE,991337919,,
43,LB,991305945,,
78,OL,991337920,,
78,OL,991305946,,
78,OL,991411984,,
57,LB,991337921,,
57,LB,991411985,,
57,LB,991305947,,
62,OL,991305948,,
69,DL,991305949,,
31,RB,991305950,,
31,RB,991347755,,
35,RB,991305951,,
56,LB,991305952,,
85,WR,991305953,,
,OL,991305954,,
,DB,991305955,,
79,OL,991305956,,
79,OL,991411986,,
79,OL,991348843,,
49,TE,991305957,,
70,DL,991305958,,
44,RB,991317085,,
46,LB,991305959,,
17,DB,991305960,,
93,DL,991305961,,
73,OL,991305962,,
35,LB,991317086,,
7,P,991337812,,
7,P,991313727,,
7,P,991409906,,
46,LS,991409907,,
46,LS,991313728,,
46,LS,991337813,,
71,OL,991409908,,
71,OL,991337814,,
71,OL,991313729,,
44,RB,991313730,,
44,RB,991337815,,
44,RB,991409909,,
43,LB,991409910,,
43,LB,991398946,,
38,RB,991313731,,
30,DB,991351332,,
5,WR,991351333,,
5,WR,991313732,,
5,WR,991409911,,
3,WR,991313733,,
64,OL,991313734,,
64,OL,991337816,,
64,OL,991409912,,
23,RB,991337817,,
23,RB,991313735,,
23,RB,991409913,,
43,DB,991313736,,
85,TE,991313737,,
85,TE,991337818,,
85,TE,991409914,,
84,WR,991343079,,
84,WR,991409915,,
60,OL,991328167,,
60,OL,991404488,,
60,OL,991411930,,
54,LB,991337819,,
54,LB,991313738,,
33,DB,991313739,,
33,DB,991337820,,
33,DB,991409916,,
14,WR,991337822,,
84,WR,991313740,,
18,K,991343080,,
18,K,991409917,,
67,DL,991319942,,
20,RB,991319943,,
82,TE,991313741,,
60,DL,991313742,,
7,WR,991319944,,
81,WR,991347756,,
81,WR,991409918,,
97,DL,991337823,,
97,DL,991313743,,
96,DL,991354896,,
96,DL,991409919,,
14,K,991336980,,
90,DL,991363045,,
90,DL,991313744,,
90,DL,991409920,,
76,OL,991313745,,
57,LB,991409921,,
57,LB,991313746,,
57,LB,991337824,,
15,WR,991409922,,
15,WR,991337825,,
15,WR,991313747,,
11,WR,991394242,,
11,WR,991409923,,
18,WR,991313748,,
30,RB,991313749,,
89,TE,991313750,,
89,TE,991337826,,
89,TE,991409924,,
32,RB,991313751,,
69,LB,991313752,,
56,LB,991319945,,
94,DL,991337827,,
94,DL,991409925,,
96,DL,991313753,,
61,OL,991313754,,
61,OL,991337828,,
61,OL,991409926,,
78,OL,991337829,,
78,OL,991313755,,
68,OL,991409927,,
68,OL,991313756,,
68,OL,991337830,,
92,DL,991337831,,
92,DL,991313757,,
92,DL,991409928,,
47,DL,991313758,,
47,DL,991337832,,
47,DL,991409929,,
67,OL,991313759,,
62,OL,991313760,,
62,OL,991337833,,
62,OL,991409930,,
10,QB,991337834,,
10,QB,991313761,,
10,QB,991409931,,
69,LB,991319946,,
22,DB,991313762,,
49,LB,991343064,,
49,LB,991409932,,
46,LB,991313763,,
24,DB,991313764,,
2,DB,991313765,,
2,DB,991337835,,
2,DB,991409933,,
25,DB,991337836,,
25,DB,991313766,,
25,DB,991409934,,
59,LB,991313767,,
59,LB,991337837,,
59,LB,991409935,,
9,WR,991337838,,
6,WR,991312987,,
9,WR,991409936,,
,RB,991307959,,
3,RB,991337839,,
3,RB,991409937,,
13,QB,991337840,,
13,QB,991313769,,
13,QB,991409938,,
63,OL,991313770,,
63,OL,991363046,,
74,OL,991409939,,
74,OL,991337841,,
74,OL,991313771,,
26,DB,991313772,,
26,DB,991337842,,
26,DB,991409940,,
93,DL,991337843,,
93,DL,991313773,,
93,DL,991409941,,
88,TE,991409942,,
88,TE,991313774,,
88,TE,991337844,,
35,DB,991313775,,
91,DL,991409943,,
91,DL,991313776,,
91,DL,991337845,,
82,TE,991343081,,
9,TE,991313777,,
82,TE,991411931,,
27,DB,991313778,,
27,DB,991337846,,
27,DB,991409944,,
28,DB,991337847,,
28,DB,991313779,,
28,DB,991409945,,
56,DL,991335976,,
56,DL,991409946,,
53,LB,991337848,,
53,LB,991313780,,
53,LB,991409947,,
82,WR,991328168,,
41,LB,991313781,,
41,LB,991382274,,
41,LB,991409948,,
51,DL,991337849,,
51,DL,991313782,,
51,DL,991409949,,
4,K,991313783,,
65,DL,991319947,,
19,WR,991313784,,
1,WR,991313785,,
1,WR,991337851,,
1,WR,991409950,,
77,OL,991337852,,
77,OL,991313786,,
77,OL,991409951,,
14,QB,991313787,,
31,RB,991313788,,
31,RB,991337853,,
31,RB,991409952,,
6,DB,991358912,,
6,DB,991409953,,
0,DB,991337855,,
0,DB,991313789,,
0,DB,991409954,,
48,LB,991313790,,
48,LB,991337856,,
66,OL,991313791,,
14,QB,991313792,,
76,LB,991313793,,
58,DL,991313794,,
83,WR,991313795,,
38,DB,991313796,,
29,RB,991313797,,
29,RB,991337857,,
29,RB,991409955,,
49,RB,991313798,,
98,DL,991313799,,
98,DL,991337858,,
45,LB,991337859,,
45,LB,991313800,,
50,LB,991313801,,
95,DL,991313802,,
95,DL,991337860,,
95,DL,991409956,,
17,WR,991337861,,
17,WR,991313803,,
17,WR,991409957,,
99,DL,991313804,,
99,DL,991337862,,
99,DL,991409958,,
36,DB,991337863,,
36,DB,991313805,,
36,DB,991409959,,
20,DB,991313806,,
20,DB,991337864,,
20,DB,991409960,,
75,OL,991337865,,
75,OL,991313807,,
75,OL,991409961,,
55,OL,991313808,,
86,WR,991313809,,
49,DB,991313810,,
55,DL,991313811,,
55,DL,991373736,,
55,DL,991411932,,
40,DB,991313812,,
91,LB,991397897,,
54,LB,991337211,,
54,LB,991312188,,
16,QB,991312189,,
10,QB,991337212,,
13,WR,991337213,,
13,WR,991312190,,
17,WR,991312191,,
17,WR,991337214,,
45,LB,991337215,,
45,LB,991312192,,
97,DL,991312193,,
97,DL,991337216,,
9,P,991337217,,
92,P,991312194,,
14,WR,991337218,,
5,LB,991337219,,
5,LB,991312195,,
65,OL,991347758,,
3,LB,991397898,,
6,QB,991337220,,
6,QB,991312196,,
50,DL,991312197,,
50,DL,991337221,,
48,DB,991362812,,
96,DL,991337222,,
96,DL,991312198,,
60,OL,991312199,,
60,OL,991337223,,
98,LB,991337224,,
98,LB,991312200,,
76,OL,991312201,,
35,DB,991312202,,
35,DB,991337225,,
4,K,991337226,,
4,K,991312203,,
31,DB,991312204,,
31,DB,991337227,,
77,OL,991337228,,
77,OL,991312205,,
68,OL,991312206,,
68,OL,991337229,,
78,OL,991337230,,
34,DB,991312207,,
22,DB,991312208,,
22,DB,991337231,,
93,DL,991312209,,
2,QB,991312210,,
30,WR,991312211,,
88,TE,991312212,,
88,TE,991337232,,
18,WR,991312213,,
39,RB,991320477,,
1,RB,991312214,,
1,RB,991337233,,
90,DL,991337234,,
90,DL,991312215,,
67,OL,991312216,,
67,OL,991337235,,
27,DB,991337236,,
27,DB,991312217,,
41,TE,991312218,,
41,TE,991337237,,
89,WR,991312219,,
52,DL,991312220,,
52,DL,991351334,,
30,DB,991308036,,
91,DL,991312221,,
87,TE,991312222,,
87,TE,991337238,,
69,OL,991337239,,
69,OL,991312223,,
44,RB,991312224,,
44,RB,991337240,,
94,DL,991337241,,
94,DL,991312225,,
10,WR,991312226,,
26,DB,991312227,,
8,LB,991312228,,
8,LB,991337243,,
0,LB,991337244,,
0,LB,991312229,,
33,LB,991312230,,
81,WR,991312231,,
32,DB,991312232,,
32,DB,991337246,,
84,TE,991312233,,
72,OL,991312234,,
72,OL,991347759,,
29,DB,991337247,,
29,DB,991312235,,
86,LS,991312236,,
86,LS,991337248,,
49,RB,991358913,,
49,RB,991312237,,
71,OL,991312238,,
75,OL,991312239,,
58,LB,991312240,,
58,LB,991337249,,
7,RB,991337250,,
7,RB,991312241,,
11,QB,991312242,,
43,LB,991312243,,
43,LB,991337251,,
62,OL,991337252,,
62,OL,991312244,,
15,WR,991312245,,
11,WR,991391434,,
23,DB,991337253,,
23,DB,991312246,,
82,TE,991312247,,
82,TE,991337254,,
59,LB,991366322,,
18,RB,991337255,,
37,RB,991312248,,
79,OL,991312249,,
79,OL,991337256,,
24,DB,991312250,,
39,DB,991382055,,
38,DB,991337257,,
38,DB,991312251,,
48,LB,991312252,,
74,OL,991312253,,
74,OL,991347760,,
19,WR,991337258,,
19,WR,991312254,,
80,WR,991312255,,
83,WR,991312256,,
15,WR,991337259,,
21,DB,991337260,,
21,DB,991312257,,
25,DB,991312258,,
25,DB,991337261,,
2,WR,991337262,,
9,WR,991312259,,
95,DL,991312260,,
95,DL,991337263,,
92,DL,991347761,,
65,OL,991312261,,
85,WR,991312262,,
36,DB,991312263,,
8,QB,991312264,,
16,QB,991366323,,
57,LB,991337264,,
57,LB,991312265,,
28,DB,991312266,,
56,DL,991312267,,
70,OL,991312268,,
70,OL,991337265,,
66,OL,991312269,,
46,DB,991312270,,
39,K,991312271,,
36,DB,991327991,,
64,DL,991312272,,
,DL,991312273,,
59,LB,991312274,,
53,LB,991312275,,
53,LB,991373310,,
73,DL,991312276,,
11,DB,991320478,,
46,LS,991338724,,
46,LS,991312099,,
70,OL,991312100,,
70,OL,991338725,,
3,P,991338726,,
3,P,991312101,,
4,WR,991312102,,
28,DB,991312103,,
15,QB,991316724,,
53,LB,991312104,,
53,LB,991338729,,
10,QB,991338730,,
10,QB,991312105,,
96,DL,991312106,,
96,DL,991338731,,
25,DB,991338732,,
25,DB,991312107,,
62,OL,991312108,,
62,OL,991338733,,
0,WR,991338734,,
0,WR,991312109,,
49,LB,991312110,,
49,LB,991338735,,
42,LB,991347762,,
69,DL,991338736,,
69,DL,991312111,,
15,QB,991312112,,
37,DB,991312113,,
37,DB,991338737,,
45,LB,991312114,,
60,OL,991312115,,
31,DB,991312116,,
20,RB,991312117,,
20,RB,991338739,,
98,DL,991338740,,
98,DL,991312118,,
72,OL,991312119,,
72,OL,991338741,,
50,LB,991338742,,
50,LB,991312120,,
40,DB,991385590,,
73,OL,991338743,,
73,OL,991312121,,
6,K,991312122,,
6,K,991338745,,
13,WR,991354898,,
13,WR,991312123,,
11,WR,991312124,,
11,WR,991338746,,
97,DL,991338747,,
97,DL,991312125,,
48,LB,991335048,,
38,DB,991338748,,
38,DB,991324451,,
79,OL,991316725,,
79,OL,991338749,,
47,LB,991316726,,
68,OL,991312126,,
90,DL,991312127,,
95,DL,991324452,,
54,LB,991316727,,
12,WR,991312128,,
12,WR,991361594,,
86,TE,991405446,,
32,RB,991312129,,
42,DB,991312130,,
66,OL,991312131,,
75,OL,991312132,,
75,OL,991338750,,
73,DL,991312133,,
18,DB,991338751,,
41,LB,991309979,,
35,DB,991333300,,
21,DB,991312134,,
85,TE,991312135,,
85,TE,991338753,,
76,OL,991312136,,
36,RB,991312137,,
36,RB,991338754,,
44,DB,991338756,,
44,DB,991312138,,
39,DB,991312139,,
39,DB,991338757,,
94,DL,991312140,,
89,TE,991312141,,
89,TE,991358711,,
99,LB,991361595,,
99,LB,991312142,,
2,RB,991312143,,
2,RB,991354899,,
77,OL,991338758,,
77,OL,991312144,,
24,RB,991312145,,
24,RB,991343083,,
81,TE,991312146,,
71,OL,991312147,,
41,DB,991359124,,
30,DB,991354900,,
33,DB,991312148,,
83,WR,991312149,,
61,OL,991312150,,
61,OL,991343084,,
59,LB,991312151,,
28,DB,991347754,,
58,LB,991312152,,
56,LB,991358297,,
41,LB,991312153,,
52,LB,991312154,,
52,LB,991338759,,
55,OL,991338760,,
55,OL,991312155,,
86,TE,991312156,,
93,DL,991312157,,
93,DL,991338761,,
19,WR,991312158,,
29,DB,991312159,,
92,LB,991312160,,
92,LB,991338763,,
57,LB,991351335,,
57,LB,991312161,,
51,LB,991312162,,
33,LB,991338764,,
1,QB,991338765,,
1,QB,991312163,,
42,DB,991339173,,
32,DB,991312164,,
24,DB,991312165,,
88,TE,991312166,,
88,TE,991338766,,
80,WR,991338767,,
80,WR,991312167,,
91,DL,991338768,,
31,RB,991338769,,
28,RB,991312168,,
87,WR,991312169,,
87,WR,991381149,,
84,TE,991338770,,
84,TE,991312170,,
5,WR,991312171,,
5,WR,991338771,,
17,WR,991338772,,
17,WR,991312172,,
23,DB,991312173,,
23,DB,991338773,,
68,DL,991397908,,
72,DL,991312174,,
30,DB,991312175,,
26,DB,991312176,,
26,DB,991338774,,
7,LB,991338775,,
7,LB,991312177,,
78,OL,991312178,,
78,OL,991338776,,
71,OL,991392715,,
64,OL,991338777,,
64,OL,991312179,,
35,DB,991312180,,
67,OL,991337866,,
21,DB,991338326,,
54,LB,991338778,,
76,DL,991312181,,
76,OL,991340887,,
48,LB,991312182,,
36,DB,991312183,,
56,LB,991312185,,
40,DB,991312186,,
82,WR,991312187,,
14,QB,991336955,,
14,QB,991307909,,
57,LB,991307910,,
57,LB,991336956,,
24,LB,991336957,,
24,LB,991307911,,
54,LB,991307912,,
54,LB,991336958,,
86,TE,991336959,,
86,TE,991307913,,
10,P,991307914,,
10,P,991336960,,
69,LS,991336961,,
69,LS,991307915,,
18,QB,991307916,,
8,QB,991336962,,
52,DL,991347763,,
97,DL,991336963,,
97,DL,991307917,,
77,DL,991307918,,
51,OL,991307919,,
78,OL,991307920,,
78,OL,991336964,,
29,DB,991322151,,
98,DL,991307921,,
98,DL,991362817,,
19,WR,991336965,,
19,WR,991307922,,
2,QB,991400160,,
29,DB,991307923,,
31,DB,991307924,,
31,DB,991336966,,
12,WR,991362818,,
77,OL,991336967,,
64,OL,991325895,,
34,DB,991322152,,
34,DB,991347764,,
45,LS,991386228,,
2,DB,991336968,,
2,DB,991307925,,
50,DL,991388619,,
45,LB,991322153,,
91,DL,991307926,,
91,DL,991336969,,
26,RB,991336970,,
26,RB,991307927,,
85,WR,991307928,,
85,WR,991336971,,
30,RB,991336972,,
30,RB,991307929,,
71,OL,991307930,,
71,OL,991336973,,
88,WR,991400161,,
84,WR,991322154,,
94,DL,991307931,,
94,DL,991336974,,
12,WR,991307932,,
96,DL,991307933,,
96,DL,991347765,,
38,RB,991375745,,
92,DL,991336975,,
92,DL,991307934,,
55,DL,991307935,,
55,DL,991336976,,
73,OL,991336977,,
73,OL,991307936,,
4,LB,991307937,,
4,LB,991336978,,
39,DB,991336979,,
39,DB,991307938,,
99,DL,991307939,,
16,K,991307940,,
3,DB,991307941,,
3,DB,991336981,,
17,WR,991336982,,
17,WR,991322155,,
1,WR,991307942,,
1,WR,991336983,,
60,OL,991336984,,
60,OL,991307943,,
67,OL,991307944,,
67,OL,991336985,,
79,DL,991338744,,
13,WR,991307945,,
89,TE,991307946,,
89,TE,991396131,,
99,DL,991336986,,
52,DL,991307947,,
61,OL,991325896,,
63,OL,991307948,,
63,OL,991336987,,
53,OL,991307949,,
62,OL,991307950,,
6,DB,991307951,,
6,DB,991336988,,
38,DB,991322156,,
37,DB,991307952,,
61,OL,991307953,,
61,OL,991407157,,
88,TE,991307954,,
25,RB,991307955,,
84,WR,991307956,,
87,TE,991307957,,
87,TE,991336989,,
76,OL,991362819,,
79,OL,991307958,,
13,WR,991370455,,
5,QB,991336990,,
5,QB,991307960,,
36,RB,991307961,,
36,RB,991336991,,
93,DL,991388620,,
75,OL,991336992,,
75,OL,991307962,,
80,WR,991307963,,
35,DB,991307964,,
35,DB,991336993,,
13,WR,991351336,,
6,WR,991307965,,
29,DB,991393757,,
20,DB,991336994,,
20,DB,991307967,,
93,DL,991307968,,
50,DL,991307969,,
16,K,991337850,,
46,DB,991375746,,
22,RB,991307970,,
82,TE,991307971,,
82,TE,991336995,,
11,WR,991336996,,
11,WR,991307972,,
95,DL,991307973,,
95,DL,991336997,,
15,QB,991400162,,
15,QB,991307974,,
0,DB,991307975,,
0,DB,991336998,,
18,DB,991336999,,
40,DB,991307976,,
90,DL,991307977,,
90,DL,991337000,,
45,LB,991307978,,
74,OL,991307979,,
74,OL,991337001,,
58,LB,991337002,,
58,LB,991307980,,
48,DB,991307981,,
64,DL,991307982,,
41,TE,991307983,,
80,TE,991337003,,
83,WR,991337004,,
83,WR,991307984,,
72,OL,991307985,,
72,OL,991337005,,
23,DB,991337006,,
23,DB,991307986,,
16,WR,991307987,,
88,WR,991359551,,
56,LB,991337007,,
56,LB,991307988,,
59,DL,991307989,,
59,DL,991386229,,
22,RB,991337008,,
32,RB,991307990,,
47,DB,991307991,,
68,OL,991307992,,
22,DB,991307993,,
66,DL,991307994,,
66,DL,991400163,,
46,LB,991307995,,
10,WR,991307996,,
84,WR,991375747,,
51,LB,991337009,,
51,LB,991307997,,
